Date,Open,High,Low,Close,Adj Close,Volume
2008-07-16,22.160000,22.160000,20.400000,21.059999,13.996596,1615445
2008-07-17,21.400000,22.740000,21.320000,22.070000,14.667848,1869650
2008-07-18,22.340000,24.530001,22.100000,24.040001,15.977122,4671810
2008-07-21,24.200001,24.889999,23.049999,23.450001,15.585007,1677180
2008-07-22,23.299999,24.280001,23.049999,23.980000,15.937244,2096595
2008-07-23,24.400000,28.389999,24.400000,28.000000,18.608961,5492445
2008-07-24,29.000000,30.500000,26.000000,26.370001,17.525652,4806150
2008-07-25,26.000000,26.250000,24.809999,25.469999,16.927507,3406120
2008-07-28,25.400000,26.600000,25.280001,25.910000,17.219934,1837165
2008-07-29,25.600000,26.100000,23.719999,24.320000,16.163212,3337000
2008-07-30,25.000000,25.700001,24.809999,25.420000,16.894278,1648275
2008-07-31,26.180000,26.379999,25.120001,25.450001,16.914217,3826635
2008-08-01,25.000000,26.049999,24.620001,25.389999,16.874340,3420575
2008-08-04,25.400000,26.950001,25.400000,26.680000,17.731680,4406400
2008-08-05,27.000000,28.160000,26.709999,27.750000,18.442812,4805870
2008-08-06,28.400000,28.780001,27.000000,27.240000,18.103861,3456525
2008-08-07,27.240000,27.959999,26.969999,27.129999,18.030754,1136135
2008-08-08,27.000000,27.969999,26.230000,27.670000,18.389641,1901230
2008-08-11,28.400000,28.740000,28.100000,28.500000,18.941263,2773145
2008-08-12,28.709999,28.980000,27.700001,28.110001,18.682070,1730345
2008-08-13,27.799999,28.090000,27.459999,27.639999,18.369701,1213195
2008-08-14,27.600000,27.700001,25.820000,26.600000,17.678513,1333505
2008-08-18,26.200001,27.139999,25.600000,26.690001,17.738327,1565030
2008-08-19,26.600000,26.780001,25.900000,26.420000,17.558884,1038975
2008-08-20,26.400000,26.980000,26.400000,26.750000,17.778206,509905
2008-08-21,26.900000,27.000000,25.650000,25.740000,17.106953,983180
2008-08-22,25.400000,26.100000,25.299999,25.670000,17.060429,818115
2008-08-25,26.000000,26.860001,26.000000,26.629999,17.698448,1637555
2008-08-26,26.150000,26.580000,26.000000,26.370001,17.525652,623380
2008-08-27,26.500000,26.760000,25.799999,26.150000,17.379440,703835
2008-08-28,26.190001,26.200001,25.020000,25.190001,16.741421,948140
2008-08-29,25.790001,26.990000,25.719999,26.830000,17.831371,1376590
2008-09-01,26.680000,27.350000,26.309999,27.170000,18.057339,876560
2008-09-02,27.200001,28.600000,27.200001,28.230000,18.761822,2002825
2008-09-04,28.000000,29.200001,27.549999,29.040001,19.300152,2264585
2008-09-05,28.600000,28.879999,27.860001,28.490000,18.934618,1545245
2008-09-08,29.200001,29.799999,29.040001,29.530001,19.625807,1650130
2008-09-09,28.860001,29.700001,28.850000,29.459999,19.579285,770020
2008-09-10,29.000000,29.700001,28.930000,29.559999,19.645746,1115110
2008-09-11,29.200001,29.559999,27.629999,28.049999,18.642189,985980
2008-09-12,28.590000,28.700001,26.600000,26.860001,17.851309,1376960
2008-09-15,26.000000,27.000000,25.000000,25.500000,16.947445,933320
2008-09-16,24.400000,26.480000,24.010000,26.480000,17.598763,2249920
2008-09-17,26.799999,27.600000,25.799999,26.590000,17.671865,1913400
2008-09-18,26.000000,26.709999,24.799999,26.330000,17.499067,1428320
2008-09-19,27.129999,27.910000,26.900000,27.750000,18.442812,8769530
2008-09-22,28.200001,28.290001,26.650000,26.900000,17.877893,827830
2008-09-23,26.400000,27.150000,26.000000,26.700001,17.744974,547180
2008-09-24,26.799999,27.139999,26.170000,26.360001,17.519007,930500
2008-09-25,26.360001,26.799999,25.260000,25.490000,16.940800,829140
2008-09-26,25.559999,25.860001,24.600000,24.910000,16.555328,825775
2008-09-29,25.120001,25.219999,22.000000,23.309999,15.491959,1297310
2008-09-30,22.400000,24.750000,21.700001,24.129999,16.036934,1360895
2008-10-01,24.600000,25.000000,23.530001,24.650000,16.382530,1770835
2008-10-03,24.650000,24.879999,23.250000,23.450001,15.585007,1010250
2008-10-06,23.000000,23.000000,20.410000,20.620001,13.704170,1494640
2008-10-07,21.000000,21.959999,20.000000,20.559999,13.664294,1568335
2008-10-08,20.000000,20.000000,17.500000,17.969999,11.942965,3045615
2008-10-10,16.059999,17.559999,13.800000,14.250000,9.470632,7005185
2008-10-13,14.600000,17.900000,14.200000,15.820000,10.514062,6950620
2008-10-14,17.000000,17.540001,16.410000,16.980000,11.285005,3524765
2008-10-15,16.400000,16.900000,15.460000,15.930000,10.587170,1987500
2008-10-16,14.900000,16.700001,14.200000,16.129999,10.720091,3864525
2008-10-17,16.620001,17.000000,15.000000,15.360000,10.208343,2200815
2008-10-20,15.890000,16.100000,14.800000,15.860000,10.540646,1899150
2008-10-21,16.219999,16.400000,15.720000,16.080000,10.686859,1536710
2008-10-22,16.000000,17.080000,15.280000,15.610000,10.374496,4188850
2008-10-23,15.110000,15.900000,14.450000,15.090000,10.028900,1978260
2008-10-24,14.700000,15.100000,12.760000,13.050000,8.673105,2119175
2008-10-27,12.500000,13.400000,11.010000,11.970000,7.955331,1174995
2008-10-29,12.220000,14.000000,12.100000,12.480000,8.294280,1230105
2008-10-31,13.350000,13.790000,12.800000,13.580000,9.025347,1122610
2008-11-03,14.790000,15.800000,14.100000,15.530000,10.321325,2486585
2008-11-04,15.540000,17.200001,15.000000,16.790001,11.158730,3668425
2008-11-05,17.650000,17.799999,15.700000,16.350000,10.866303,3115405
2008-11-06,15.600000,16.000000,14.820000,15.490000,10.294742,1239705
2008-11-07,15.400000,17.180000,15.310000,16.420000,10.912827,1546745
2008-11-10,16.980000,17.200001,16.700001,16.860001,11.205253,829850
2008-11-11,16.799999,16.900000,15.800000,15.870000,10.547293,994455
2008-11-12,15.610000,16.200001,14.460000,15.000000,9.969087,986195
2008-11-14,15.980000,16.000000,14.610000,14.890000,9.895979,864230
2008-11-17,15.000000,15.000000,13.810000,14.220000,9.450694,587635
2008-11-18,14.000000,14.000000,13.400000,13.500000,8.972178,673615
2008-11-19,13.600000,14.180000,13.000000,13.070000,8.686398,517875
2008-11-20,11.960000,12.700000,11.710000,11.980000,7.961977,953565
2008-11-21,12.000000,12.570000,11.250000,11.810000,7.848994,1242960
2008-11-24,12.010000,12.160000,11.520000,11.870000,7.888871,1017935
2008-11-25,12.200000,12.700000,12.110000,12.200000,8.108190,1029440
2008-11-26,12.200000,12.550000,12.050000,12.420000,8.254402,909165
2008-11-27,null,null,null,null,null,null
2008-11-28,12.200000,12.500000,12.000000,12.260000,8.148067,382690
2008-12-01,12.400000,12.930000,11.530000,11.740000,7.802471,1021790
2008-12-02,11.210000,11.470000,11.130000,11.390000,7.569860,620030
2008-12-03,11.700000,11.840000,11.320000,11.550000,7.676196,515170
2008-12-04,11.700000,12.980000,11.600000,12.810000,8.513600,1735540
2008-12-05,13.000000,13.850000,12.900000,13.070000,8.686398,1843295
2008-12-08,13.500000,13.980000,13.220000,13.560000,9.012053,1031720
2008-12-10,13.800000,14.600000,13.800000,14.390000,9.563678,1328005
2008-12-11,14.390000,15.120000,14.010000,14.840000,9.862748,1200845
2008-12-12,14.200000,14.960000,14.050000,14.750000,9.802934,724030
2008-12-15,15.180000,15.600000,15.000000,15.120000,10.048840,574205
2008-12-16,15.000000,15.920000,15.000000,15.600000,10.367850,572760
2008-12-17,15.900000,16.010000,14.710000,14.980000,9.955793,599885
2008-12-18,14.960000,15.800000,14.200000,15.620000,10.381141,1332610
2008-12-19,15.600000,16.360001,15.500000,15.810000,10.507418,1480120
2008-12-22,16.180000,16.559999,15.840000,16.020000,10.646984,941665
2008-12-23,15.800000,15.990000,14.600000,14.720000,9.782996,765555
2008-12-24,14.430000,14.900000,14.000000,14.740000,9.796288,550985
2008-12-26,73.699997,73.699997,14.300000,14.460000,9.610199,482730
2008-12-29,14.240000,15.480000,14.240000,15.450000,10.268159,580125
2008-12-30,15.500000,15.760000,15.100000,15.580000,10.354557,643940
2008-12-31,15.790000,15.940000,14.870000,15.030000,9.989024,794945
2009-01-02,15.280000,16.389999,15.120000,16.280001,10.819781,2137400
2009-01-05,16.350000,17.900000,16.350000,17.629999,11.716998,2817810
2009-01-06,18.000000,18.340000,17.120001,17.530001,11.650540,1631985
2009-01-07,17.799999,17.900000,15.410000,15.780000,10.487478,1278260
2009-01-09,78.900002,78.900002,14.700000,15.220000,10.115299,555785
2009-01-12,15.220000,15.500000,14.620000,14.900000,9.902627,1084250
2009-01-13,14.800000,15.080000,13.710000,14.100000,9.370941,756890
2009-01-14,14.550000,14.980000,14.230000,14.760000,9.809580,310355
2009-01-15,14.000000,14.600000,13.880000,14.260000,9.477278,988050
2009-01-16,14.270000,14.990000,14.270000,14.860000,9.876040,327360
2009-01-19,15.090000,15.530000,14.710000,14.800000,9.836166,1549065
2009-01-20,14.390000,14.600000,14.200000,14.300000,9.503862,291280
2009-01-21,14.180000,15.050000,13.260000,13.620000,9.051930,8071890
2009-01-22,13.800000,14.400000,13.110000,13.260000,8.812672,3087675
2009-01-23,13.200000,13.500000,12.580000,12.700000,8.440494,1417235
2009-01-27,13.000000,13.430000,11.480000,11.690000,7.769240,4322455
2009-01-28,11.860000,12.220000,11.830000,12.010000,7.981916,2625320
2009-01-29,12.230000,12.460000,12.070000,12.140000,8.068315,1544620
2009-01-30,12.000000,12.540000,11.910000,12.240000,8.134773,1513870
2009-02-02,12.190000,12.500000,11.930000,12.010000,7.981916,926245
2009-02-03,12.200000,12.300000,11.640000,11.720000,7.789180,1698075
2009-02-04,11.940000,12.100000,11.620000,11.710000,7.782535,815060
2009-02-05,11.720000,11.790000,11.610000,11.660000,7.749302,346555
2009-02-06,11.800000,12.100000,11.720000,11.750000,7.809117,853100
2009-02-09,11.950000,12.100000,11.820000,12.010000,7.981916,850185
2009-02-10,12.030000,12.480000,11.960000,12.040000,8.001854,2005410
2009-02-11,11.800000,12.260000,11.700000,12.100000,8.041729,1731510
2009-02-12,12.200000,12.250000,11.840000,11.920000,7.922101,863355
2009-02-13,12.020000,12.250000,11.860000,11.920000,7.922101,694045
2009-02-16,11.920000,12.070000,11.530000,11.590000,7.702780,1012855
2009-02-17,11.430000,11.570000,11.200000,11.310000,7.516692,588245
2009-02-18,11.140000,11.340000,11.100000,11.220000,7.456876,635285
2009-02-19,11.330000,11.600000,11.080000,11.150000,7.410354,573710
2009-02-20,11.140000,11.140000,10.660000,10.740000,7.137865,703595
2009-02-24,10.500000,10.770000,10.320000,10.430000,6.931839,431850
2009-02-25,10.610000,10.830000,10.600000,10.710000,7.117928,436160
2009-02-26,10.800000,10.800000,10.300000,10.390000,6.905253,513820
2009-02-27,10.450000,10.450000,9.900000,10.260000,6.818855,1400915
2009-03-02,10.000000,10.040000,9.750000,9.820000,6.526428,501905
2009-03-03,9.740000,9.980000,9.230000,9.370000,6.227356,885195
2009-03-04,9.450000,9.620000,9.100000,9.200000,6.114373,615885
2009-03-05,9.350000,9.600000,8.660000,8.720000,5.795362,1092365
2009-03-06,8.550000,8.950000,8.450000,8.490000,5.642502,1382085
2009-03-09,8.490000,8.490000,8.160000,8.290000,5.509582,990990
2009-03-12,8.490000,8.640000,8.370000,8.440000,5.609272,448015
2009-03-13,8.660000,9.000000,8.660000,8.760000,5.821947,1515365
2009-03-16,8.870000,8.980000,8.700000,8.810000,5.855176,3004185
2009-03-17,8.900000,9.340000,8.750000,8.900000,5.914991,6322350
2009-03-18,9.100000,9.440000,9.010000,9.120000,6.061203,3508040
2009-03-19,9.170000,9.430000,8.910000,9.060000,6.021328,2461900
2009-03-20,9.010000,9.120000,8.830000,8.940000,5.941575,975095
2009-03-23,9.030000,9.370000,9.020000,9.250000,6.147603,9093375
2009-03-24,9.300000,10.350000,9.300000,9.710000,6.453321,9480620
2009-03-25,9.800000,10.070000,9.550000,9.970000,6.626120,10432330
2009-03-26,10.160000,11.040000,10.140000,10.730000,7.131219,7558650
2009-03-27,10.800000,11.240000,10.680000,11.050000,7.343893,3789730
2009-03-30,11.100000,11.100000,9.860000,9.990000,6.639411,2147380
2009-03-31,10.110000,10.250000,9.500000,9.980000,6.632765,5602660
2009-04-01,10.040000,10.470000,9.940000,10.330000,6.865378,4563755
2009-04-02,10.400000,11.200000,10.400000,10.730000,7.131219,6696280
2009-04-06,11.100000,11.270000,10.400000,10.790000,7.171096,11132035
2009-04-08,53.950001,53.950001,10.030000,11.320000,7.523336,14189375
2009-04-09,11.600000,12.990000,11.460000,12.560000,8.347448,22262130
2009-04-13,62.799999,62.799999,12.590000,13.760000,9.144974,19892505
2009-04-15,68.800003,68.800003,13.310000,14.830000,9.856103,9538030
2009-04-16,15.200000,15.600000,13.250000,13.590000,9.031992,7774315
2009-04-17,13.600000,15.000000,13.600000,14.060000,9.344357,5706645
2009-04-20,14.400000,15.040000,14.260000,14.760000,9.809580,5797165
2009-04-21,14.600000,16.209999,14.200000,15.970000,10.613754,19114075
2009-04-22,16.200001,17.510000,15.000000,15.340000,10.195052,46928550
2009-04-23,15.420000,15.740000,14.250000,14.710000,9.776350,9454315
2009-04-24,14.650000,15.440000,14.650000,15.290000,10.161822,7034440
2009-04-27,15.190000,15.970000,15.000000,15.780000,10.487478,4931825
2009-04-28,16.080000,16.120001,14.610000,14.740000,9.796288,5049830
2009-04-29,15.580000,15.580000,14.820000,15.450000,10.268159,3548305
2009-04-30,77.250000,77.250000,77.250000,77.250000,51.340786,0
2009-05-04,77.250000,77.250000,15.580000,16.670000,11.078978,8619560
2009-05-05,16.950001,17.200001,16.360001,16.879999,11.218545,6634730
2009-05-06,17.000000,17.000000,15.820000,16.010000,10.640337,2198430
2009-05-07,16.549999,16.900000,16.200001,16.770000,11.145438,2376260
2009-05-08,16.799999,17.000000,15.780000,16.110001,10.706799,3056085
2009-05-11,16.400000,16.540001,15.300000,15.370000,10.214991,2884460
2009-05-12,15.000000,16.190001,14.760000,15.940000,10.593815,6203265
2009-05-13,16.049999,18.200001,15.650000,17.629999,11.716998,25715570
2009-05-14,17.100000,19.700001,16.840000,19.020000,12.640800,41363160
2009-05-15,19.000000,19.660000,18.879999,19.090000,12.687324,12207215
2009-05-18,20.000000,23.480000,20.000000,22.629999,15.040026,193520
2009-05-19,24.000000,28.840000,20.600000,26.260000,17.452547,23241595
2009-05-20,26.379999,27.600000,26.200001,26.700001,17.744974,6351225
2009-05-21,26.600000,26.799999,24.629999,24.840000,16.508804,4655660
2009-05-22,25.200001,25.600000,23.760000,25.059999,16.655018,3373605
2009-05-25,25.400000,26.480000,24.760000,25.490000,16.940800,3547875
2009-05-26,26.200001,26.200001,23.600000,24.200001,16.083458,3385895
2009-05-27,24.200001,25.709999,24.200001,25.400000,16.880987,4456120
2009-05-28,25.400000,25.959999,24.500000,24.959999,16.588560,3968200
2009-05-29,25.100000,25.549999,24.820000,25.120001,16.694897,3053020
2009-06-01,25.600000,26.059999,25.030001,25.290001,16.807880,3227585
2009-06-02,25.440001,25.700001,24.100000,24.780001,16.468931,2722465
2009-06-03,24.799999,27.049999,24.500000,26.520000,17.625343,22917020
2009-06-04,26.200001,27.379999,26.200001,27.030001,17.964293,11441620
2009-06-05,27.280001,28.889999,25.430000,26.940001,17.904480,23965400
2009-06-08,27.129999,27.200001,23.830000,24.770000,16.462284,3887240
2009-06-09,23.799999,26.320000,23.000000,25.969999,17.259809,8323365
2009-06-10,26.400000,27.559999,26.000000,26.680000,17.731680,6599920
2009-06-11,26.820000,26.940001,25.620001,26.110001,17.352854,2169670
2009-06-12,26.389999,26.549999,25.600000,25.760000,17.120243,2982085
2009-06-15,25.799999,26.700001,25.440001,25.870001,17.193352,5590000
2009-06-16,25.500000,27.559999,25.100000,27.190001,18.070627,10120215
2009-06-17,27.299999,27.959999,26.000000,26.150000,17.379440,12234385
2009-06-18,26.400000,26.600000,24.299999,25.580000,17.000614,4985720
2009-06-19,26.049999,26.969999,25.219999,26.650000,17.711740,4781565
2009-06-22,27.000000,27.450001,26.120001,26.219999,17.425962,3089085
2009-06-23,25.620001,28.250000,25.400000,28.000000,18.608961,6562655
2009-06-24,28.400000,28.620001,27.230000,28.080000,18.662130,6993195
2009-06-25,28.209999,28.940001,27.510000,28.040001,18.635546,12149335
2009-06-26,28.600000,28.940001,28.219999,28.650000,19.040953,4296415
2009-06-29,29.000000,31.080000,28.200001,30.270000,20.117619,11025515
2009-06-30,30.799999,30.799999,28.920000,29.680000,19.725496,7548765
2009-07-01,29.700001,30.180000,28.000000,28.719999,19.087475,4196810
2009-07-02,29.000000,29.020000,28.000000,28.450001,18.908033,2095700
2009-07-03,27.799999,28.879999,27.799999,28.559999,18.981140,1462055
2009-07-06,28.879999,28.879999,26.250000,26.629999,17.698448,2866820
2009-07-07,27.000000,27.340000,26.020000,27.020000,17.957647,2720420
2009-07-08,26.620001,28.290001,25.600000,26.879999,17.864601,4789495
2009-07-09,27.100000,27.200001,26.100000,26.680000,17.731680,1809105
2009-07-10,26.680000,27.000000,25.410000,25.780001,17.133535,1564390
2009-07-13,25.219999,25.879999,24.830000,25.450001,16.914217,1437200
2009-07-14,25.879999,27.480000,25.879999,27.129999,18.030754,1851455
2009-07-15,27.799999,28.600000,27.410000,28.240000,18.768467,2137150
2009-07-16,28.719999,29.200001,27.500000,27.820000,18.489332,2185400
2009-07-17,28.180000,29.040001,28.000000,28.860001,19.180521,2191600
2009-07-20,29.000000,31.080000,29.000000,30.709999,20.410040,4144025
2009-07-21,31.000000,32.400002,30.400000,30.690001,20.396751,15460960
2009-07-22,30.600000,31.690001,30.410000,31.160000,20.709114,4534880
2009-07-23,31.200001,31.600000,30.309999,31.490000,20.928434,3441005
2009-07-24,31.889999,32.200001,31.350000,32.099998,21.333843,2729105
2009-07-27,32.099998,32.400002,31.520000,32.320000,21.480057,2046595
2009-07-28,32.299999,33.160000,31.700001,32.540001,21.626270,3774635
2009-07-29,32.299999,32.490002,30.600000,31.809999,21.141109,1256920
2009-07-30,32.099998,32.110001,31.420000,32.000000,21.267384,789855
2009-07-31,32.400002,32.700001,31.400000,31.930000,21.220860,1433425
2009-08-03,31.980000,32.000000,31.320000,31.850000,21.167690,713210
2009-08-04,32.099998,32.099998,30.100000,30.459999,20.243891,2652860
2009-08-05,30.959999,31.389999,30.299999,30.760000,20.443274,797125
2009-08-06,30.760000,31.889999,30.120001,30.440001,20.230598,1617960
2009-08-07,30.000000,30.700001,29.000000,29.160000,19.379904,1743240
2009-08-10,30.000000,31.030001,29.240000,30.650000,20.370165,2258945
2009-08-11,30.700001,31.379999,30.040001,31.100000,20.669241,1140865
2009-08-12,30.799999,31.350000,29.600000,30.070000,19.984695,2400350
2009-08-13,30.799999,32.520000,30.430000,32.150002,21.367073,3945485
2009-08-14,32.200001,32.340000,31.480000,31.690001,21.061356,1771835
2009-08-17,31.010000,31.480000,30.209999,30.340000,20.164139,625675
2009-08-18,30.400000,31.520000,30.000000,31.230000,20.755634,1003060
2009-08-19,31.100000,32.049999,30.850000,31.850000,21.167690,2050595
2009-08-20,32.000000,32.200001,31.200001,31.980000,21.254091,1925820
2009-08-21,32.000000,35.099998,31.600000,34.639999,23.021944,7891515
2009-08-24,35.000000,35.000000,30.639999,34.000000,22.596598,2460735
2009-08-25,34.000000,35.180000,33.139999,34.849998,23.161509,3360030
2009-08-26,34.799999,35.040001,34.200001,34.330002,22.815916,2119190
2009-08-27,34.009998,34.099998,33.360001,33.619999,22.344046,1550635
2009-08-28,31.959999,34.259998,31.959999,33.869999,22.510193,1251950
2009-08-31,33.599998,33.980000,33.180000,33.450001,22.231062,795960
2009-09-01,33.799999,34.400002,32.680000,32.880001,21.852238,2245280
2009-09-02,32.430000,33.459999,32.000000,32.669998,21.712667,882155
2009-09-03,33.200001,33.549999,32.709999,33.009998,21.938633,721970
2009-09-04,33.400002,33.700001,33.000000,33.590000,22.324108,1654920
2009-09-07,34.080002,34.360001,33.720001,34.119999,22.676346,1576175
2009-09-08,34.400002,35.200001,34.099998,34.410000,22.869085,2638120
2009-09-09,34.580002,34.680000,33.400002,33.810001,22.470324,821385
2009-09-10,34.400002,34.880001,33.830002,34.189999,22.722870,1187930
2009-09-11,34.680000,35.580002,33.849998,34.990002,23.254557,3566710
2009-09-14,35.250000,35.790001,34.599998,35.570000,23.640024,4407220
2009-09-15,36.000000,37.650002,35.779999,37.200001,24.723335,5649505
2009-09-16,37.700001,38.330002,37.310001,38.070000,25.301540,3321360
2009-09-17,38.400002,40.509998,36.889999,38.779999,25.773411,7809560
2009-09-18,38.799999,39.820000,38.200001,39.180000,26.039253,5469820
2009-09-22,195.899994,195.899994,38.849998,39.430000,26.205404,1610400
2009-09-23,39.200001,39.520000,38.049999,38.389999,25.514214,1217245
2009-09-24,37.820000,38.849998,37.270000,38.630001,25.673719,1854120
2009-09-25,38.799999,39.200001,37.650002,37.889999,25.181911,1356075
2009-09-29,189.449997,189.449997,38.099998,39.340000,26.145592,1535045
2009-09-30,39.799999,41.299999,39.439999,40.990002,27.242193,5143405
2009-10-01,41.200001,41.599998,39.759998,39.889999,26.511124,2610055
2009-10-05,41.200001,41.599998,38.049999,38.250000,25.421167,3753670
2009-10-06,38.779999,39.000000,36.799999,38.389999,25.514214,3104900
2009-10-07,38.939999,42.639999,38.680000,41.630001,27.667538,17123485
2009-10-08,42.000000,42.740002,41.119999,41.820000,27.793812,5513600
2009-10-09,41.810001,42.860001,41.500000,41.720001,27.727356,2732175
2009-10-12,41.820000,42.500000,41.540001,42.029999,27.933372,1495515
